40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
399147 374467 379140 390758 462280 375419 393036 368077 382171 385618 373616 385112 388917 397903 382955 374971 381864 364788 383962 385118 371584 392121 370904 377008 450752 375991 379820 2 0 0 0 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 2 1
384590 353580 369514 362110 356391 361367 365220 348270 351011 369736 376640 354698 371545 369015 361198 356944 356527 364174 374087 365862 356103 344453 367494 344391 354311 361379 363033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
337203 335886 337725 338602 321598 327930 343940 327626 329015 330016 335710 341417 330370 329086 332553 326072 329118 326828 326338 340816 312831 333134 336538 339752 319030 324626 318002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 2 0 1 1
323156 354635 354412 342805 331845 332979 335599 338981 337788 333841 324721 337573 324507 322039 319942 326290 316770 344019 320211 329838 322573 320068 340873 314720 320733 335756 331840 0 11 0 6 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 12 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
289534 286393 284602 292359 299656 290825 296143 348093 289692 332644 293666 253248 296936 303865 300083 289738 285151 283300 307767 284594 286084 283602 284708 287386 300814 292555 276087 0 0 0 0 0 0 0 61 0 33 0 0 0 34 0 0 0 7 28 0 0 0 4 0 5 0 18 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
355547 326685 386034 345342 328966 323486 401083 316048 304431 352378 347184 325369 315342 319617 333624 327378 314365 312044 317470 315925 325423 302029 320439 332963 311470 311427 302002 36 0 59 0 2 0 73 0 0 13 16 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1
327100 321565 355747 368290 304414 317782 321003 361101 401765 319502 310579 313305 314190 348702 314269 322476 301254 332685 319411 320997 310467 302856 313464 312140 339639 300093 311859 0 0 28 51 0 0 0 45 101 0 0 0 0 24 0 0 0 24 0 0 0 0 0 9 23 0 9 0 1 0 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1
287484 288865 290645 299753 289038 293035 398978 287178 292252 295479 279152 343762 289391 276063 307041 282348 284359 292067 294893 285558 298722 296683 299017 292548 292719 276489 299910 0 0 0 0 0 0 95 0 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 2 0 1 2
332524 339406 326643 339234 322849 336125 378590 322446 325732 318197 328108 317023 384716 334934 327062 341637 318484 330391 343853 336030 324541 360369 314524 328369 331262 320701 325343 0 0 0 4 0 6 48 0 0 0 0 0 31 0 8 14 0 0 17 4 0 35 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1 1 0 1 2 0 1 1 1 1 1
461528 343272 355172 354519 345523 364804 346382 389223 348110 349652 362527 374867 350391 369422 363441 352228 361599 373285 363364 347163 351298 366266 354954 357212 341694 358490 365771 75 0 0 0 0 0 0 27 0 0 0 21 0 24 0 0 0 16 0 0 0 0 0 0 0 11 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 0 2 0 1 1 1 1 1 1 1 1
324098 351184 329603 312924 315303 329300 327233 304837 312980 329596 304648 313394 323697 317936 307926 316074 299104 326682 299542 299130 329094 310490 309176 315301 305905 303795 306785 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
298340 283261 345752 277202 257162 305056 277751 344017 267656 281032 273720 285247 277597 364467 276782 270723 273602 286272 276191 278283 281019 272096 273580 285419 301553 286294 286701 0 0 60 0 0 31 0 56 0 0 0 0 0 82 0 0 0 11 0 0 0 0 0 4 30 0 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1
316768 393407 305216 322662 312355 314293 312280 305496 299944 318308 306589 302483 313097 296094 317217 311780 293256 321494 308400 301163 299489 302382 308826 301524 295632 340295 311877 0 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 2
328858 311688 301834 317978 300307 308095 331019 305547 309432 303446 307196 301624 321370 305880 345625 314775 309470 309286 300970 300161 320915 301214 299476 306964 311852 299162 292046 20 0 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 7 0 0 24 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1
381568 374865 392568 392921 362435 427298 375595 370532 388762 370255 366777 373924 370728 369468 398471 382791 364076 356527 375302 367559 375726 366521 359433 396947 351134 368175 364326 0 0 0 0 0 45 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 0 0 32 0 0 0 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 1 1 0 2 0 1 1 1 1 1
401901 405898 394606 395567 430062 410306 393828 392816 420599 417172 447990 397912 388624 393979 400215 399018 388708 390754 399299 404171 404813 388511 389526 401944 387403 392375 389146 0 0 8 0 41 6 0 0 15 27 44 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
327906 318748 385221 331244 331060 340575 317149 360025 352595 334424 358528 371373 306924 341176 328693 327401 345135 357408 387328 310554 347994 360822 358298 340365 337902 323137 314103 0 0 45 0 0 31 0 49 0 0 40 48 0 29 0 0 23 0 62 0 31 5 15 19 0 13 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 2 1 0 2 1
284230 290209 285084 304914 296914 280641 283440 269014 293975 279266 263836 289654 289736 287862 295124 292704 278572 284625 283763 286484 325107 283653 291600 283571 280075 279739 284823 0 0 0 0 10 0 0 0 0 0 0 0 2 0 5 0 0 0 0 0 40 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1
325565 334590 328047 319422 320659 345647 344356 308282 331020 338825 320996 327754 335388 341194 330736 330767 325305 336653 318599 334848 327973 333957 332397 330811 333666 321494 335875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
