40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
322276 306594 318012 303826 284490 308925 302767 312092 297060 297679 321176 282792 302381 303569 296355 305193 289734 292844 307676 298359 295555 291665 302084 303398 299820 303420 312486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 2 0 1 1
317018 314343 320282 335907 307416 319559 320170 301272 306437 320701 311231 310051 309999 322749 312776 297232 313466 294400 314290 318870 311479 315655 309708 315800 308981 305386 306371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 2
418122 388551 402112 391115 376900 394883 392602 376367 374800 401278 399376 378492 400097 393870 401226 392702 391943 374560 396115 382454 407714 401123 378494 378753 379986 371869 397737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
408814 381252 386007 391633 383349 383092 387696 381737 365124 378432 365910 362223 378565 393618 385282 434571 381244 366786 383878 355746 400166 377475 395484 373985 372213 389309 383272 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 2 0 1 1 1 1 1
383476 370546 349739 364507 382469 372342 366197 365678 375010 378245 346851 365800 370874 366688 372908 355026 347633 353558 371653 375456 353626 377934 351300 352899 361092 356706 355255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1
332048 321938 336006 326616 328597 333075 325882 323503 340929 338625 323301 342913 350984 335467 330357 331931 324771 391562 332990 331855 334113 326982 335877 327376 326142 357508 329068 0 0 0 0 0 0 0 0 0 0 0 19 29 0 0 0 0 63 0 0 0 0 0 0 0 31 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 2 0 1 2
348072 364200 322253 340544 327830 317528 323640 326786 343067 331758 343692 324724 326380 330809 312541 313990 325924 346516 321407 319081 321710 311280 306996 316479 314638 327999 323176 0 27 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
302142 281839 280283 334275 286829 297759 293691 337293 300884 311016 329182 289231 286195 384296 297277 298025 302619 297723 295128 288223 290954 298942 316377 289005 281641 292907 302121 0 0 0 28 0 0 0 64 0 16 15 0 0 102 0 22 0 0 0 0 0 2 12 0 0 0 5 0 1 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 0 2 1 1 1 1
324489 322464 320179 328659 324110 340868 330528 332671 315768 375781 320869 350480 312276 318478 322192 319586 389063 308008 327271 312294 383786 355034 316463 310939 353577 333584 317056 0 0 0 0 0 0 0 0 0 44 0 28 0 0 0 0 68 0 0 0 68 33 0 0 41 29 0 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 0 2 0 1 2 0 1 2
318495 332972 317446 308718 331087 353502 323797 318252 305859 312860 371656 310433 360018 353887 401503 323687 397261 370192 350951 314592 307531 304623 308446 357101 320066 307565 406025 0 16 2 0 12 38 20 0 0 0 75 0 44 37 85 0 77 48 34 1 0 0 0 34 14 0 81 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 2
